team
Aberdeen (Sco)
AC Milan
AC Milan (Ita)
Admira (Aut)
AEK Athens FC
AEK Athens FC (Gre)
AEK Larnaca (Cyp)
AEL Limassol (Cyp)
AIK (Swe)
Airbus (Wal)
Ajax
Ajax (Ned)
Akademija Pandev (Mkd)
Aktobe (Kaz)
Alashkert (Arm)
Altach (Aut)
Anderlecht
Anderlecht (Bel)
Anorthosis (Cyp)
Antwerp (Bel)
APOEL
APOEL (Cyp)
Apollon (Cyp)
Ararat-Armenia (Arm)
Aris (Gre)
Arka Gdynia (Pol)
Arouca (Por)
Arsenal
Arsenal Tula (Rus)
AS Roma
AS Roma (Ita)
Asteras Tripolis (Gre)
Astra
Astra (Rou)
Atalanta
Atalanta (Ita)
Ath Bilbao
Ath Bilbao (Esp)
Atl. Madrid
Atlantas (Ltu)
Atromitos (Gre)
Augsburg
Austria Vienna (Aut)
AZ Alkmaar
AZ Alkmaar (Ned)
B. Monchengladbach
B. Monchengladbach (Ger)
B36 Torshavn
B36 Torshavn (Fai)
Bala
Bala (Wal)
Ballymena (Nir)
Balzan (Mlt)
Bangor City (Wal)
Barcelona
Barry (Wal)
Basaksehir (Tur)
Basel
Basel (Sui)
BATE
BATE (Blr)
Bayer Leverkusen
Bayer Leverkusen (Ger)
Bayern Munich
Beitar Jerusalem (Isr)
Belenenses (Por)
Benfica
Benfica (Por)
Beroe (Bul)
Besiktas
Besiktas (Tur)
Betis
Birkirkara
Birkirkara (Mlt)
Bnei Yehuda (Isr)
Bokelj (Mne)
Bordeaux (Fra)
Botev Plovdiv (Bul)
Braga
Braga (Por)
Brann (Nor)
Breidablik (Ice)
Brest (Blr)
Brondby (Den)
Buducnost (Mne)
Burnley (Eng)
Cardiff Metropolitan (Wal)
Celje (Slo)
Celta Vigo
Celtic
Celtic (Sco)
CFR Cluj (Rou)
Charleroi (Bel)
Chelsea
Cherno More (Bul)
Chikhura (Geo)
Cliftonville (Nir)
Club Brugge KV
Club Brugge KV (Bel)
Coleraine (Nir)
Connahs Q. (Wal)
Cork City (Irl)
Cracovia (Pol)
Crusaders (Nir)
CSKA Moscow
CSKA Moscow (Rus)
CSKA Sofia (Bul)
Cukaricki (Srb)
D. Zagreb
D. Zagreb (Cro)
Dacia Chisinau (Mda)
Debrecen (Hun)
Derry City (Nir)
Differdange (Lux)
Dila Gori (Geo)
Din. Bucuresti (Rou)
Din. Minsk (Blr)
Dinamo Batumi (Geo)
Dinamo Tbilisi (Geo)
Djurgarden (Swe)
Domzale (Slo)
Dortmund
Dortmund (Ger)
Drita (Kos)
Druids
Dudelange (Lux)
Dun. Streda (Svk)
Dunav Ruse (Bul)
Dundalk (Irl)
Dyn. Kyiv
Dyn. Kyiv (Ukr)
Eintracht Frankfurt
Eintracht Frankfurt (Ger)
Elfsborg (Swe)
Ertis Pavlodar (Kaz)
Esbjerg (Den)
Espanyol (Esp)
Europa FC
Europa FC (Gib)
Everton (Eng)
FC Astana
FC Astana (Kaz)
FC Botosani (Rou)
FC Copenhagen
FC Copenhagen (Den)
FC Porto
FC Porto (Por)
FC Santa Coloma (And)
FCSB
FCSB (Rou)
Fenerbahce
Fenerbahce (Tur)
Ferencvaros (Hun)
Feronikeli (Kos)
Feyenoord (Ned)
Fiorentina
FK Crvena zvezda
FK Crvena zvezda (Srb)
FK Liepaja (Lat)
FK Rostov
FK Rostov (Rus)
FK Sarajevo (Bih)
FK Zorya Luhansk (Ukr)
Flora (Est)
Floriana (Mlt)
Fola (Lux)
Folgore
Folgore (San)
Freiburg (Ger)
G.A. Eagles (Ned)
Gabala (Aze)
Galatasaray
Galatasaray (Tur)
Gandzasar (Arm)
Genk
Genk (Bel)
Gent
Gent (Bel)
Giannina (Gre)
Glenavon (Nir)
Glentoran (Nir)
Gornik Z. (Pol)
Goteborg (Swe)
Grasshoppers (Sui)
Guimaraes (Por)
Gzira
Gzira (Mlt)
H. Beer Sheva
H. Beer Sheva (Isr)
Hacken (Swe)
Hafnarfjordur (Ice)
Hajduk Split (Cro)
Hapoel Haifa (Isr)
Haugesund (Nor)
HB Torshavn (Fai)
Hearts (Sco)
Heracles (Ned)
Hertha Berlin (Ger)
Hibernian (Sco)
Hibernians (Mlt)
HJK (Fin)
Hoffenheim (Ger)
Honved (Hun)
Ilves (Fin)
Infonet Tallinn (Est)
Inter
Inter Turku (Fin)
Inverness (Sco)
Jablonec (Cze)
Jagiellonia (Pol)
Jelgava (Lat)
Jeunesse Esch (Lux)
Juvenes/Dogana (San)
Juventus
K. Almaty (Kaz)
Kalju (Est)
Kapaz (Aze)
Kauno Zalgiris (Ltu)
Keshla (Aze)
KF Tirana (Alb)
Kilmarnock (Sco)
Klaksvik
Klaksvik (Fai)
Koper (Slo)
KR Reykjavik (Ice)
Krasnodar
Krasnodar (Rus)
Kruoja (Ltu)
Kukesi (Alb)
KuPS (Fin)
La Fiorita (San)
Laci (Alb)
Lahti (Fin)
LASK Linz (Aut)
Lazio
Lazio (Ita)
Lech Poznan (Pol)
Lechia Gdansk (Pol)
Legia
Legia (Pol)
Leicester
Levadia (Est)
Levski Sofia (Bul)
Liberec (Cze)
Lille (Fra)
Lillestrom (Nor)
Lincoln Red Imps (Gib)
Linfield (Nir)
Litex Lovech (Bul)
Liverpool
Liverpool (Eng)
Llandudno (Wal)
Lok. Plovdiv (Bul)
Lok. Zagreb (Cro)
Lokomotiv Moscow
Ludogorets
Ludogorets (Bul)
Luftetari Gjirokastra (Alb)
Lusitanos (And)
Luzern (Sui)
Lyngby (Den)
Lyon
Maccabi Haifa (Isr)
Maccabi Tel Aviv (Isr)
Makedonija GP (Mkd)
Malmo FF
Malmo FF (Swe)
Manchester City
Manchester City (Eng)
Manchester Utd
Manchester Utd (Eng)
Maribor (Slo)
Mariehamn (Fin)
Maritimo (Por)
Mariupol (Ukr)
Marseille
Marseille (Fra)
Midtjylland
Midtjylland (Den)
Milsami (Mda)
Mlada Boleslav (Cze)
Mladost (Srb)
MOL Fehervar (Hun)
Molde
Molde (Nor)
Monaco
Monaco (Fra)
MTK Budapest (Hun)
Mura (Slo)
Myjava (Svk)
Napoli
Napoli (Ita)
Narva (Est)
ND Gorica (Slo)
Neftci Baku (Aze)
Newtown (Wal)
Nice
Nice (Fra)
Niedercorn (Lux)
Nordsjaelland (Den)
Norrkoping (Swe)
NSI Runavik (Fai)
O. Ljubljana (Slo)
Odd (Nor)
Oleksandriya (Ukr)
Olimpic Sarajevo (Bih)
Olimpik Donetsk (Ukr)
Olympiacos Piraeus
Olympiacos Piraeus (Gre)
Omonia (Cyp)
Oostende (Bel)
Ordabasy (Kaz)
Osijek (Cro)
Osmanlispor
Osmanlispor (Tur)
Ostersunds
Ostersunds (Swe)
Panathinaikos (Gre)
Pandurii (Rou)
Panionios (Gre)
PAOK
PAOK (Gre)
Paris SG
Partizan
Partizan (Srb)
Partizani (Alb)
Pelister (Mkd)
Petrocub (Mda)
Piast Gliwice (Pol)
Plzen
Plzen (Cze)
Poli Iasi (Rou)
Prishtina
Prishtina (Kos)
PSV
PSV (Ned)
Pyunik Yerevan (Arm)
Qarabag (Aze)
Rabotnicki (Mkd)
Racing Luxembourg (Lux)
Radnicki Nis (Srb)
Radnik Bijeljina (Bih)
Randers FC (Den)
Rangers (Sco)
Rapid Vienna
Rapid Vienna (Aut)
RB Leipzig
RB Leipzig (Ger)
Real Madrid
Real Sociedad
Rennes
Renova (Mkd)
RFS (Lat)
Riga FC (Lat)
Rijeka (Cro)
Rio Ave (Por)
Riteriai
Riteriai (Ltu)
Rosenborg (Nor)
Rovaniemi (Fin)
Rubin Kazan (Rus)
Rudar (Mne)
Rudar (Slo)
Ruzomberok (Svk)
Sabail (Aze)
Saburtalo Tbilisi (Geo)
Salzburg
Salzburg (Aut)
Sampdoria (Ita)
Samtredia (Geo)
Sant Julia
Sant Julia (And)
Sarpsborg 08 (Nor)
Sassuolo (Ita)
Saxan Gagauz Yeri (Mda)
Schalke
Sevilla
Sevilla (Esp)
Shakhtar Donetsk
Shakhtar Donetsk (Ukr)
Shakhtyor Soligorsk (Blr)
Shamrock Rovers (Irl)
Sheriff Tiraspol (Mda)
Shirak Gyumri (Arm)
Shkendija (Mkd)
Shkupi (Mkd)
Shmona (Isr)
Sigma Olomouc (Cze)
Sileks (Mkd)
Sillamae (Est)
Sion
Sion (Sui)
Siroki Brijeg (Bih)
SJK (Fin)
Skenderbeu (Alb)
Skonto (Lat)
Slask Wroclaw (Pol)
Slavia Prague
Slavia Prague (Cze)
Slavia Sofia (Bul)
Sloboda (Bih)
Slovan Bratislava (Svk)
Sonderjyske (Den)
Southampton (Eng)
Sp. Subotica (Srb)
Sparta Prague
Sparta Prague (Cze)
Spartak Moscow
Spartak Moscow (Rus)
Spartaks (Lat)
Speranta Nisporeni (Mda)
Sporting
Sporting (Por)
St Etienne
St Etienne (Fra)
St Johnstone (Sco)
St Josephs
St Josephs (Gib)
St. Gallen (Sui)
St. Liege (Bel)
St. Patricks (Irl)
Stabaek (Nor)
Stjarnan (Ice)
Strasbourg (Fra)
Stromsgodset (Nor)
Stumbras (Ltu)
Sturm Graz (Aut)
Suduva (Ltu)
Sutjeska (Mne)
Targu Mures (Rou)
Teuta (Alb)
Thun (Sui)
Titograd (Mne)
TNS (Wal)
Tobol (Kaz)
Torino (Ita)
Torpedo Kutaisi (Geo)
Tottenham
Trabzonspor (Tur)
Tre Fiori
Tre Fiori (San)
Tre Penne (San)
Trencin (Svk)
Trepca 89 (Kos)
Trnava (Svk)
Tskhinvali (Geo)
U Craiova (Rou)
UC Dublin (Irl)
UE Engordany
UE Engordany (And)
UE Santa Coloma (And)
Ufa (Rus)
Ujpest (Hun)
Ulisses Yerevan (Arm)
Urartu (Arm)
Utrecht (Ned)
Vaduz (Lie)
Valencia
Valencia (Esp)
Valletta (Mlt)
Valur (Ice)
Vardar (Mkd)
Vasas (Hun)
Ventspils (Lat)
Vestmannaeyjar (Ice)
Viitorul Constanta (Rou)
Vikingur (Fai)
Vikingur Reykjavik (Ice)
Villarreal
Villarreal (Esp)
Vitebsk (Blr)
Vitesse (Ned)
Vojvodina (Srb)
Vorskla Poltava (Ukr)
VPS (Fin)
West Ham (Eng)
Wolfsberger AC (Aut)
Wolfsburg
Wolves (Eng)
Yeni Malatyaspor (Tur)
Young Boys (Sui)
Zaglebie (Pol)
Zalgiris (Ltu)
Zaria Balti (Mda)
Zeljeznicar (Bih)
Zenit
Zenit (Rus)
Zeta (Mne)
Zhodino (Blr)
Zilina (Svk)
Zimbru Chisinau (Mda)
Zira (Aze)
Zrinjski (Bih)
Zurich
Zurich (Sui)
