team
Aalborg
Aalborg (Den)
Aberdeen (Sco)
Aberystwyth (Wal)
AC Milan
AC Milan (Ita)
Admira (Aut)
AEK Athens FC
AEK Athens FC (Gre)
AEK Larnaca (Cyp)
AEL Limassol (Cyp)
AIK (Swe)
Airbus (Wal)
Ajax
Ajax (Ned)
Akademija Pandev (Mkd)
Aktobe (Kaz)
Alashkert (Arm)
Altach (Aut)
Anderlecht
Anderlecht (Bel)
Anorthosis (Cyp)
Antwerp (Bel)
APOEL
APOEL (Cyp)
Apollon (Cyp)
Ararat-Armenia (Arm)
Aris (Gre)
Arka Gdynia (Pol)
Arouca (Por)
Arsenal
Arsenal (Eng)
Arsenal Tula (Rus)
AS Roma
AS Roma (Ita)
Asteras Tripolis (Gre)
Astra
Astra (Rou)
Atalanta
Atalanta (Ita)
Ath Bilbao
Ath Bilbao (Esp)
Atl. Madrid
Atlantas (Ltu)
Atromitos (Gre)
Augsburg
Austria Vienna (Aut)
AZ Alkmaar
AZ Alkmaar (Ned)
B. Monchengladbach
B. Monchengladbach (Ger)
B36 Torshavn
B36 Torshavn (Fai)
Bala
Bala (Wal)
Ballymena (Nir)
Balzan (Mlt)
Banga (Ltu)
Bangor City (Wal)
Barcelona
Barry (Wal)
Basaksehir
Basaksehir (Tur)
Basel
Basel (Sui)
BATE
BATE (Blr)
Bayer Leverkusen
Bayer Leverkusen (Ger)
Bayern Munich
Beitar Jerusalem (Isr)
Belenenses (Por)
Benfica
Benfica (Por)
Beroe (Bul)
Besiktas
Besiktas (Tur)
Betis
Birkirkara
Birkirkara (Mlt)
Bnei Yehuda (Isr)
Bokelj (Mne)
Bolnisi (Geo)
Bordeaux (Fra)
Botev Plovdiv (Bul)
Braga
Braga (Por)
Brann (Nor)
Breidablik (Ice)
Brest (Blr)
Brommapojkarna (Swe)
Brondby (Den)
Buducnost (Mne)
Burnley (Eng)
Bursaspor (Tur)
Cardiff Metropolitan (Wal)
Celik Niksic (Mne)
Celje (Slo)
Celta Vigo
Celtic
Celtic (Sco)
CFR Cluj
CFR Cluj (Rou)
Ch. Odessa (Ukr)
Charleroi (Bel)
Chelsea
Cherno More (Bul)
Chikhura (Geo)
Cliftonville (Nir)
Club Brugge KV
Club Brugge KV (Bel)
Coleraine (Nir)
Connahs Q. (Wal)
Cork City (Irl)
Cracovia (Pol)
Crusaders (Nir)
CSKA Moscow
CSKA Moscow (Rus)
CSKA Sofia (Bul)
Cukaricki (Srb)
D. Zagreb
D. Zagreb (Cro)
Dacia Chisinau (Mda)
Daugava Riga (Lat)
Debrecen (Hun)
Derry City (Nir)
Differdange (Lux)
Dila Gori (Geo)
Din. Bucuresti (Rou)
Din. Minsk (Blr)
Dinamo Batumi (Geo)
Dinamo Tbilisi (Geo)
Djurgarden (Swe)
Dnipro
Dnipro (Ukr)
Domzale (Slo)
Dortmund
Dortmund (Ger)
Drita (Kos)
Druids
Dudelange (Lux)
Dun. Streda (Svk)
Dunav Ruse (Bul)
Dundalk (Irl)
DVTK (Hun)
Dyn. Kyiv
Dyn. Kyiv (Ukr)
Dynamo Moscow
Dynamo Moscow (Rus)
Eintracht Frankfurt
Eintracht Frankfurt (Ger)
Ekranas (Ltu)
Elfsborg (Swe)
Ermis (Cyp)
Ertis Pavlodar (Kaz)
Esbjerg (Den)
Espanyol
Espanyol (Esp)
Europa FC
Europa FC (Gib)
Everton
Everton (Eng)
FC Astana
FC Astana (Kaz)
FC Botosani (Rou)
FC Copenhagen
FC Copenhagen (Den)
FC Daugava (Lat)
FC Porto
FC Porto (Por)
FC Santa Coloma (And)
FC Tiraspol (Mda)
FCSB
FCSB (Rou)
Fenerbahce
Fenerbahce (Tur)
Ferencvaros (Hun)
Feronikeli (Kos)
Feyenoord
Feyenoord (Ned)
Fiorentina
FK Crvena zvezda
FK Crvena zvezda (Srb)
FK Liepaja (Lat)
FK Rostov
FK Rostov (Rus)
FK Sarajevo (Bih)
FK Zorya Luhansk (Ukr)
Flamurtari (Alb)
Flora (Est)
Floriana (Mlt)
Fola (Lux)
Folgore
Folgore (San)
Fram (Ice)
Freiburg (Ger)
G.A. Eagles (Ned)
Gabala (Aze)
Galatasaray
Galatasaray (Tur)
Gandzasar (Arm)
Genk
Genk (Bel)
Gent
Gent (Bel)
Getafe
Giannina (Gre)
Glenavon (Nir)
Glentoran (Nir)
Gornik Z. (Pol)
Goteborg (Swe)
Grasshoppers (Sui)
Grodig (Aut)
Groningen (Ned)
Guimaraes (Por)
Guingamp
Gyor (Hun)
Gzira
Gzira (Mlt)
H. Beer Sheva
H. Beer Sheva (Isr)
Hacken (Swe)
Hafnarfjordur (Ice)
Hajduk Split (Cro)
Hapoel Haifa (Isr)
Hapoel Tel Aviv (Isr)
Haugesund (Nor)
HB Torshavn (Fai)
Hearts (Sco)
Heracles (Ned)
Hertha Berlin (Ger)
Hibernian (Sco)
Hibernians (Mlt)
HJK (Fin)
Hoffenheim (Ger)
Honka (Fin)
Honved (Hun)
Hull (Eng)
IF Fuglafjordur (Fai)
Ilves (Fin)
Infonet Tallinn (Est)
Inter
Inter (Ita)
Inter Turku (Fin)
Inverness (Sco)
Jablonec (Cze)
Jagiellonia (Pol)
Jagodina (Srb)
Jelgava (Lat)
Jeunesse Esch (Lux)
Juvenes/Dogana (San)
Juventus
K. Almaty (Kaz)
Kalju (Est)
Kapaz (Aze)
Kardemir Karabuk (Tur)
Kauno Zalgiris (Ltu)
Keshla (Aze)
KF Tirana (Alb)
Kilmarnock (Sco)
Klaksvik
Klaksvik (Fai)
Koper (Slo)
KR Reykjavik (Ice)
Krasnodar
Krasnodar (Rus)
Kruoja (Ltu)
Kukesi (Alb)
KuPS (Fin)
La Fiorita (San)
Laci (Alb)
Lahti (Fin)
LASK
LASK (Aut)
LASK Linz (Aut)
Lazio
Lazio (Ita)
Lech Poznan (Pol)
Lechia Gdansk (Pol)
Legia
Legia (Pol)
Leicester
Levadia (Est)
Levski Sofia (Bul)
Liberec (Cze)
Libertas (San)
Lille (Fra)
Lillestrom (Nor)
Lincoln Red Imps (Gib)
Linfield (Nir)
Litex Lovech (Bul)
Liverpool
Liverpool (Eng)
Llandudno (Wal)
Lok. Plovdiv (Bul)
Lok. Zagreb (Cro)
Lokeren (Bel)
Lokomotiv Moscow
Lokomotiv Moscow (Rus)
Lovcen (Mne)
Ludogorets
Ludogorets (Bul)
Luftetari Gjirokastra (Alb)
Lusitanos (And)
Luzern (Sui)
Lyngby (Den)
Lyon
Lyon (Fra)
Maccabi Haifa (Isr)
Maccabi Tel Aviv (Isr)
Mainz (Ger)
Makedonija GP (Mkd)
Malmo FF
Malmo FF (Swe)
Manchester City
Manchester City (Eng)
Manchester Utd
Manchester Utd (Eng)
Maribor (Slo)
Mariehamn (Fin)
Maritimo (Por)
Mariupol (Ukr)
Marseille
Marseille (Fra)
Met. Skopje (Mkd)
Metalist Kharkiv (Ukr)
Midtjylland
Midtjylland (Den)
Mika (Arm)
Milsami (Mda)
Mlada Boleslav (Cze)
Mladost (Srb)
MOL Fehervar (Hun)
Molde
Molde (Nor)
Monaco
Monaco (Fra)
Motherwell (Sco)
MTK Budapest (Hun)
Mura (Slo)
Myjava (Svk)
MyPa (Fin)
Nacional (Por)
Napoli
Napoli (Ita)
Narva (Est)
ND Gorica (Slo)
Neftci Baku (Aze)
Neman (Blr)
Newtown (Wal)
Nice
Nice (Fra)
Niedercorn (Lux)
Nordsjaelland (Den)
Norrkoping (Swe)
NSI Runavik (Fai)
O. Ljubljana (Slo)
Odd (Nor)
Oleksandriya (Ukr)
Olimpic Sarajevo (Bih)
Olimpik Donetsk (Ukr)
Olympiacos Piraeus
Olympiacos Piraeus (Gre)
Omonia (Cyp)
Oostende (Bel)
Ordabasy (Kaz)
Osijek (Cro)
Osmanlispor
Osmanlispor (Tur)
Ostersunds
Ostersunds (Swe)
Panathinaikos (Gre)
Pandurii (Rou)
Panionios (Gre)
PAOK
PAOK (Gre)
Paris SG
Partizan
Partizan (Srb)
Partizani (Alb)
Pelister (Mkd)
Petrocub (Mda)
Petrolul (Rou)
Piast Gliwice (Pol)
Plzen
Plzen (Cze)
Poli Iasi (Rou)
Prishtina
Prishtina (Kos)
PSV
PSV (Ned)
Pyunik Yerevan (Arm)
Qarabag (Aze)
Rabotnicki (Mkd)
Racing Luxembourg (Lux)
Radnicki Nis (Srb)
Radnik Bijeljina (Bih)
Randers FC (Den)
Rangers
Rangers (Sco)
Rapid Vienna
Rapid Vienna (Aut)
RB Leipzig
RB Leipzig (Ger)
Real Madrid
Real Sociedad
Real Sociedad (Esp)
Rennes
Renova (Mkd)
RFS (Lat)
Riga FC (Lat)
Rijeka (Cro)
Rio Ave (Por)
Riteriai
Riteriai (Ltu)
RNK Split (Cro)
Rosenborg (Nor)
Rovaniemi (Fin)
Rubin Kazan (Rus)
Ruch Chorzow (Pol)
Rudar (Mne)
Rudar (Slo)
Ruzomberok (Svk)
Sabail (Aze)
Saburtalo Tbilisi (Geo)
Salzburg
Salzburg (Aut)
Sampdoria (Ita)
Samtredia (Geo)
Sant Julia
Sant Julia (And)
Santos Tartu (Est)
Sarpsborg 08 (Nor)
Sassuolo (Ita)
Saxan Gagauz Yeri (Mda)
Schalke
Sevilla
Sevilla (Esp)
Shakhtar Donetsk
Shakhtar Donetsk (Ukr)
Shakhtar Karagandy (Kaz)
Shakhtyor Soligorsk (Blr)
Shamrock Rovers (Irl)
Sheriff Tiraspol (Mda)
Shirak Gyumri (Arm)
Shkendija (Mkd)
Shkupi (Mkd)
Shmona (Isr)
Sigma Olomouc (Cze)
Sileks (Mkd)
Sillamae (Est)
Sion
Sion (Sui)
Siroki Brijeg (Bih)
SJK (Fin)
Skenderbeu (Alb)
Skonto (Lat)
Slask Wroclaw (Pol)
Slavia Prague
Slavia Prague (Cze)
Slavia Sofia (Bul)
Sliema (Mlt)
Sligo Rovers (Irl)
Sloboda (Bih)
Slovan Bratislava (Svk)
Sonderjyske (Den)
Southampton (Eng)
Sp. Subotica (Srb)
Sparta Prague
Sparta Prague (Cze)
Spartak Moscow
Spartak Moscow (Rus)
Spartaks (Lat)
Speranta Nisporeni (Mda)
Sporting
Sporting (Por)
St Etienne
St Etienne (Fra)
St Johnstone (Sco)
St Josephs
St Josephs (Gib)
St. Gallen (Sui)
St. Liege (Bel)
St. Patricks (Irl)
St. Polten (Aut)
Stabaek (Nor)
Stjarnan (Ice)
Strasbourg (Fra)
Stromsgodset (Nor)
Stumbras (Ltu)
Sturm Graz (Aut)
Suduva (Ltu)
Sutjeska (Mne)
Targu Mures (Rou)
Teuta (Alb)
Thun (Sui)
Titograd (Mne)
TNS (Wal)
Tobol (Kaz)
Torino
Torino (Ita)
Torpedo Kutaisi (Geo)
Tottenham
Tottenham (Eng)
Trabzonspor
Trabzonspor (Tur)
Tre Fiori
Tre Fiori (San)
Tre Penne (San)
Trencin (Svk)
Trepca 89 (Kos)
Trnava (Svk)
Tromso (Nor)
Tskhinvali (Geo)
Turnovo (Mkd)
Twente (Ned)
U Craiova (Rou)
UC Dublin (Irl)
UE Engordany
UE Engordany (And)
UE Santa Coloma (And)
Ufa (Rus)
Ujpest (Hun)
Ulisses Yerevan (Arm)
Urartu (Arm)
Utrecht (Ned)
Vaduz (Lie)
Valencia
