season,round,tie,made_minute,away,t1goal,t2goal,t1awaygoal,t2awaygoal,t1goals,t2goals,t1goaldiff,t1awaygoals,t2awaygoals,t1awaygoaldiff,t1home,t1awaymindiff,t1,t2,winner,t1win
2008,first,arsenal-milan,1.0,,False,False,False,False,0,0,0,0,0,0,1,0,arsenal,milan,arsenal,1
2008,first,arsenal-milan,2.0,,False,False,False,False,0,0,0,0,0,0,1,1,arsenal,milan,arsenal,1
2008,first,arsenal-milan,3.0,,False,False,False,False,0,0,0,0,0,0,1,2,arsenal,milan,arsenal,1
2008,first,arsenal-milan,4.0,,False,False,False,False,0,0,0,0,0,0,1,3,arsenal,milan,arsenal,1
2008,first,arsenal-milan,5.0,,False,False,False,False,0,0,0,0,0,0,1,4,arsenal,milan,arsenal,1
2008,first,arsenal-milan,6.0,,False,False,False,False,0,0,0,0,0,0,1,5,arsenal,milan,arsenal,1
2008,first,arsenal-milan,7.0,,False,False,False,False,0,0,0,0,0,0,1,6,arsenal,milan,arsenal,1
2008,first,arsenal-milan,8.0,,False,False,False,False,0,0,0,0,0,0,1,7,arsenal,milan,arsenal,1
2008,first,arsenal-milan,9.0,,False,False,False,False,0,0,0,0,0,0,1,8,arsenal,milan,arsenal,1
2008,first,arsenal-milan,10.0,,False,False,False,False,0,0,0,0,0,0,1,9,arsenal,milan,arsenal,1
2008,first,arsenal-milan,11.0,,False,False,False,False,0,0,0,0,0,0,1,10,arsenal,milan,arsenal,1
2008,first,arsenal-milan,12.0,,False,False,False,False,0,0,0,0,0,0,1,11,arsenal,milan,arsenal,1
2008,first,arsenal-milan,13.0,,False,False,False,False,0,0,0,0,0,0,1,12,arsenal,milan,arsenal,1
2008,first,arsenal-milan,14.0,,False,False,False,False,0,0,0,0,0,0,1,13,arsenal,milan,arsenal,1
2008,first,arsenal-milan,15.0,,False,False,False,False,0,0,0,0,0,0,1,14,arsenal,milan,arsenal,1
2008,first,arsenal-milan,16.0,,False,False,False,False,0,0,0,0,0,0,1,15,arsenal,milan,arsenal,1
2008,first,arsenal-milan,17.0,,False,False,False,False,0,0,0,0,0,0,1,16,arsenal,milan,arsenal,1
2008,first,arsenal-milan,18.0,,False,False,False,False,0,0,0,0,0,0,1,17,arsenal,milan,arsenal,1
2008,first,arsenal-milan,19.0,,False,False,False,False,0,0,0,0,0,0,1,18,arsenal,milan,arsenal,1
2008,first,arsenal-milan,20.0,,False,False,False,False,0,0,0,0,0,0,1,19,arsenal,milan,arsenal,1
2008,first,arsenal-milan,21.0,,False,False,False,False,0,0,0,0,0,0,1,20,arsenal,milan,arsenal,1
2008,first,arsenal-milan,22.0,,False,False,False,False,0,0,0,0,0,0,1,21,arsenal,milan,arsenal,1
2008,first,arsenal-milan,23.0,,False,False,False,False,0,0,0,0,0,0,1,22,arsenal,milan,arsenal,1
2008,first,arsenal-milan,24.0,,False,False,False,False,0,0,0,0,0,0,1,23,arsenal,milan,arsenal,1
2008,first,arsenal-milan,25.0,,False,False,False,False,0,0,0,0,0,0,1,24,arsenal,milan,arsenal,1
2008,first,arsenal-milan,26.0,,False,False,False,False,0,0,0,0,0,0,1,25,arsenal,milan,arsenal,1
2008,first,arsenal-milan,27.0,,False,False,False,False,0,0,0,0,0,0,1,26,arsenal,milan,arsenal,1
2008,first,arsenal-milan,28.0,,False,False,False,False,0,0,0,0,0,0,1,27,arsenal,milan,arsenal,1
2008,first,arsenal-milan,29.0,,False,False,False,False,0,0,0,0,0,0,1,28,arsenal,milan,arsenal,1
2008,first,arsenal-milan,30.0,,False,False,False,False,0,0,0,0,0,0,1,29,arsenal,milan,arsenal,1
2008,first,arsenal-milan,31.0,,False,False,False,False,0,0,0,0,0,0,1,30,arsenal,milan,arsenal,1
2008,first,arsenal-milan,32.0,,False,False,False,False,0,0,0,0,0,0,1,31,arsenal,milan,arsenal,1
2008,first,arsenal-milan,33.0,,False,False,False,False,0,0,0,0,0,0,1,32,arsenal,milan,arsenal,1
2008,first,arsenal-milan,34.0,,False,False,False,False,0,0,0,0,0,0,1,33,arsenal,milan,arsenal,1
2008,first,arsenal-milan,35.0,,False,False,False,False,0,0,0,0,0,0,1,34,arsenal,milan,arsenal,1
2008,first,arsenal-milan,36.0,,False,False,False,False,0,0,0,0,0,0,1,35,arsenal,milan,arsenal,1
2008,first,arsenal-milan,37.0,,False,False,False,False,0,0,0,0,0,0,1,36,arsenal,milan,arsenal,1
2008,first,arsenal-milan,38.0,,False,False,False,False,0,0,0,0,0,0,1,37,arsenal,milan,arsenal,1
2008,first,arsenal-milan,39.0,,False,False,False,False,0,0,0,0,0,0,1,38,arsenal,milan,arsenal,1
2008,first,arsenal-milan,40.0,,False,False,False,False,0,0,0,0,0,0,1,39,arsenal,milan,arsenal,1
2008,first,arsenal-milan,41.0,,False,False,False,False,0,0,0,0,0,0,1,40,arsenal,milan,arsenal,1
2008,first,arsenal-milan,42.0,,False,False,False,False,0,0,0,0,0,0,1,41,arsenal,milan,arsenal,1
2008,first,arsenal-milan,43.0,,False,False,False,False,0,0,0,0,0,0,1,42,arsenal,milan,arsenal,1
2008,first,arsenal-milan,44.0,,False,False,False,False,0,0,0,0,0,0,1,43,arsenal,milan,arsenal,1
2008,first,arsenal-milan,45.0,,False,False,False,False,0,0,0,0,0,0,1,44,arsenal,milan,arsenal,1
2008,first,arsenal-milan,46.0,,False,False,False,False,0,0,0,0,0,0,1,45,arsenal,milan,arsenal,1
2008,first,arsenal-milan,47.0,,False,False,False,False,0,0,0,0,0,0,1,46,arsenal,milan,arsenal,1
2008,first,arsenal-milan,48.0,,False,False,False,False,0,0,0,0,0,0,1,47,arsenal,milan,arsenal,1
2008,first,arsenal-milan,49.0,,False,False,False,False,0,0,0,0,0,0,1,48,arsenal,milan,arsenal,1
2008,first,arsenal-milan,50.0,,False,False,False,False,0,0,0,0,0,0,1,49,arsenal,milan,arsenal,1
2008,first,arsenal-milan,51.0,,False,False,False,False,0,0,0,0,0,0,1,50,arsenal,milan,arsenal,1
2008,first,arsenal-milan,52.0,,False,False,False,False,0,0,0,0,0,0,1,51,arsenal,milan,arsenal,1
2008,first,arsenal-milan,53.0,,False,False,False,False,0,0,0,0,0,0,1,52,arsenal,milan,arsenal,1
2008,first,arsenal-milan,54.0,,False,False,False,False,0,0,0,0,0,0,1,53,arsenal,milan,arsenal,1
2008,first,arsenal-milan,55.0,,False,False,False,False,0,0,0,0,0,0,1,54,arsenal,milan,arsenal,1
2008,first,arsenal-milan,56.0,,False,False,False,False,0,0,0,0,0,0,1,55,arsenal,milan,arsenal,1
2008,first,arsenal-milan,57.0,,False,False,False,False,0,0,0,0,0,0,1,56,arsenal,milan,arsenal,1
2008,first,arsenal-milan,58.0,,False,False,False,False,0,0,0,0,0,0,1,57,arsenal,milan,arsenal,1
2008,first,arsenal-milan,59.0,,False,False,False,False,0,0,0,0,0,0,1,58,arsenal,milan,arsenal,1
2008,first,arsenal-milan,60.0,,False,False,False,False,0,0,0,0,0,0,1,59,arsenal,milan,arsenal,1
2008,first,arsenal-milan,61.0,,False,False,False,False,0,0,0,0,0,0,1,60,arsenal,milan,arsenal,1
2008,first,arsenal-milan,62.0,,False,False,False,False,0,0,0,0,0,0,1,61,arsenal,milan,arsenal,1
2008,first,arsenal-milan,63.0,,False,False,False,False,0,0,0,0,0,0,1,62,arsenal,milan,arsenal,1
2008,first,arsenal-milan,64.0,,False,False,False,False,0,0,0,0,0,0,1,63,arsenal,milan,arsenal,1
2008,first,arsenal-milan,65.0,,False,False,False,False,0,0,0,0,0,0,1,64,arsenal,milan,arsenal,1
2008,first,arsenal-milan,66.0,,False,False,False,False,0,0,0,0,0,0,1,65,arsenal,milan,arsenal,1
2008,first,arsenal-milan,67.0,,False,False,False,False,0,0,0,0,0,0,1,66,arsenal,milan,arsenal,1
2008,first,arsenal-milan,68.0,,False,False,False,False,0,0,0,0,0,0,1,67,arsenal,milan,arsenal,1
2008,first,arsenal-milan,69.0,,False,False,False,False,0,0,0,0,0,0,1,68,arsenal,milan,arsenal,1
2008,first,arsenal-milan,70.0,,False,False,False,False,0,0,0,0,0,0,1,69,arsenal,milan,arsenal,1
2008,first,arsenal-milan,71.0,,False,False,False,False,0,0,0,0,0,0,1,70,arsenal,milan,arsenal,1
2008,first,arsenal-milan,72.0,,False,False,False,False,0,0,0,0,0,0,1,71,arsenal,milan,arsenal,1
2008,first,arsenal-milan,73.0,,False,False,False,False,0,0,0,0,0,0,1,72,arsenal,milan,arsenal,1
2008,first,arsenal-milan,74.0,,False,False,False,False,0,0,0,0,0,0,1,73,arsenal,milan,arsenal,1
2008,first,arsenal-milan,75.0,,False,False,False,False,0,0,0,0,0,0,1,74,arsenal,milan,arsenal,1
2008,first,arsenal-milan,76.0,,False,False,False,False,0,0,0,0,0,0,1,75,arsenal,milan,arsenal,1
2008,first,arsenal-milan,77.0,,False,False,False,False,0,0,0,0,0,0,1,76,arsenal,milan,arsenal,1
2008,first,arsenal-milan,78.0,,False,False,False,False,0,0,0,0,0,0,1,77,arsenal,milan,arsenal,1
2008,first,arsenal-milan,79.0,,False,False,False,False,0,0,0,0,0,0,1,78,arsenal,milan,arsenal,1
2008,first,arsenal-milan,80.0,,False,False,False,False,0,0,0,0,0,0,1,79,arsenal,milan,arsenal,1
2008,first,arsenal-milan,81.0,,False,False,False,False,0,0,0,0,0,0,1,80,arsenal,milan,arsenal,1
2008,first,arsenal-milan,82.0,,False,False,False,False,0,0,0,0,0,0,1,81,arsenal,milan,arsenal,1
2008,first,arsenal-milan,83.0,,False,False,False,False,0,0,0,0,0,0,1,82,arsenal,milan,arsenal,1
2008,first,arsenal-milan,84.0,,False,False,False,False,0,0,0,0,0,0,1,83,arsenal,milan,arsenal,1
2008,first,arsenal-milan,85.0,,False,False,False,False,0,0,0,0,0,0,1,84,arsenal,milan,arsenal,1
2008,first,arsenal-milan,86.0,,False,False,False,False,0,0,0,0,0,0,1,85,arsenal,milan,arsenal,1
2008,first,arsenal-milan,87.0,,False,False,False,False,0,0,0,0,0,0,1,86,arsenal,milan,arsenal,1
2008,first,arsenal-milan,88.0,,False,False,False,False,0,0,0,0,0,0,1,87,arsenal,milan,arsenal,1
2008,first,arsenal-milan,89.0,,False,False,False,False,0,0,0,0,0,0,1,88,arsenal,milan,arsenal,1
2008,first,arsenal-milan,90.0,,False,False,False,False,0,0,0,0,0,0,1,89,arsenal,milan,arsenal,1
2008,first,arsenal-milan,91.0,,False,False,False,False,0,0,0,0,0,0,1,90,arsenal,milan,arsenal,1
2008,first,arsenal-milan,92.0,,False,False,False,False,0,0,0,0,0,0,1,91,arsenal,milan,arsenal,1
2008,first,arsenal-milan,93.0,,False,False,False,False,0,0,0,0,0,0,0,91,arsenal,milan,arsenal,1
2008,first,arsenal-milan,94.0,,False,False,False,False,0,0,0,0,0,0,0,90,arsenal,milan,arsenal,1
2008,first,arsenal-milan,95.0,,False,False,False,False,0,0,0,0,0,0,0,89,arsenal,milan,arsenal,1
2008,first,arsenal-milan,96.0,,False,False,False,False,0,0,0,0,0,0,0,88,arsenal,milan,arsenal,1
2008,first,arsenal-milan,97.0,,False,False,False,False,0,0,0,0,0,0,0,87,arsenal,milan,arsenal,1
2008,first,arsenal-milan,98.0,,False,False,False,False,0,0,0,0,0,0,0,86,arsenal,milan,arsenal,1
2008,first,arsenal-milan,99.0,,False,False,False,False,0,0,0,0,0,0,0,85,arsenal,milan,arsenal,1
2008,first,arsenal-milan,100.0,,False,False,False,False,0,0,0,0,0,0,0,84,arsenal,milan,arsenal,1
2008,first,arsenal-milan,101.0,,False,False,False,False,0,0,0,0,0,0,0,83,arsenal,milan,arsenal,1
2008,first,arsenal-milan,102.0,,False,False,False,False,0,0,0,0,0,0,0,82,arsenal,milan,arsenal,1
2008,first,arsenal-milan,103.0,,False,False,False,False,0,0,0,0,0,0,0,81,arsenal,milan,arsenal,1
2008,first,arsenal-milan,104.0,,False,False,False,False,0,0,0,0,0,0,0,80,arsenal,milan,arsenal,1
2008,first,arsenal-milan,105.0,,False,False,False,False,0,0,0,0,0,0,0,79,arsenal,milan,arsenal,1
2008,first,arsenal-milan,106.0,,False,False,False,False,0,0,0,0,0,0,0,78,arsenal,milan,arsenal,1
2008,first,arsenal-milan,107.0,,False,False,False,False,0,0,0,0,0,0,0,77,arsenal,milan,arsenal,1
2008,first,arsenal-milan,108.0,,False,False,False,False,0,0,0,0,0,0,0,76,arsenal,milan,arsenal,1
2008,first,arsenal-milan,109.0,,False,False,False,False,0,0,0,0,0,0,0,75,arsenal,milan,arsenal,1
2008,first,arsenal-milan,110.0,,False,False,False,False,0,0,0,0,0,0,0,74,arsenal,milan,arsenal,1
2008,first,arsenal-milan,111.0,,False,False,False,False,0,0,0,0,0,0,0,73,arsenal,milan,arsenal,1
2008,first,arsenal-milan,112.0,,False,False,False,False,0,0,0,0,0,0,0,72,arsenal,milan,arsenal,1
2008,first,arsenal-milan,113.0,,False,False,False,False,0,0,0,0,0,0,0,71,arsenal,milan,arsenal,1
2008,first,arsenal-milan,114.0,,False,False,False,False,0,0,0,0,0,0,0,70,arsenal,milan,arsenal,1
2008,first,arsenal-milan,115.0,,False,False,False,False,0,0,0,0,0,0,0,69,arsenal,milan,arsenal,1
2008,first,arsenal-milan,116.0,,False,False,False,False,0,0,0,0,0,0,0,68,arsenal,milan,arsenal,1
2008,first,arsenal-milan,117.0,,False,False,False,False,0,0,0,0,0,0,0,67,arsenal,milan,arsenal,1
2008,first,arsenal-milan,118.0,,False,False,False,False,0,0,0,0,0,0,0,66,arsenal,milan,arsenal,1
2008,first,arsenal-milan,119.0,,False,False,False,False,0,0,0,0,0,0,0,65,arsenal,milan,arsenal,1
2008,first,arsenal-milan,120.0,,False,False,False,False,0,0,0,0,0,0,0,64,arsenal,milan,arsenal,1
2008,first,arsenal-milan,121.0,,False,False,False,False,0,0,0,0,0,0,0,63,arsenal,milan,arsenal,1
2008,first,arsenal-milan,122.0,,False,False,False,False,0,0,0,0,0,0,0,62,arsenal,milan,arsenal,1
2008,first,arsenal-milan,123.0,,False,False,False,False,0,0,0,0,0,0,0,61,arsenal,milan,arsenal,1
2008,first,arsenal-milan,124.0,,False,False,False,False,0,0,0,0,0,0,0,60,arsenal,milan,arsenal,1
2008,first,arsenal-milan,125.0,,False,False,False,False,0,0,0,0,0,0,0,59,arsenal,milan,arsenal,1
2008,first,arsenal-milan,126.0,,False,False,False,False,0,0,0,0,0,0,0,58,arsenal,milan,arsenal,1
2008,first,arsenal-milan,127.0,,False,False,False,False,0,0,0,0,0,0,0,57,arsenal,milan,arsenal,1
2008,first,arsenal-milan,128.0,,False,False,False,False,0,0,0,0,0,0,0,56,arsenal,milan,arsenal,1
2008,first,arsenal-milan,129.0,,False,False,False,False,0,0,0,0,0,0,0,55,arsenal,milan,arsenal,1
2008,first,arsenal-milan,130.0,,False,False,False,False,0,0,0,0,0,0,0,54,arsenal,milan,arsenal,1
2008,first,arsenal-milan,131.0,,False,False,False,False,0,0,0,0,0,0,0,53,arsenal,milan,arsenal,1
2008,first,arsenal-milan,132.0,,False,False,False,False,0,0,0,0,0,0,0,52,arsenal,milan,arsenal,1
2008,first,arsenal-milan,133.0,,False,False,False,False,0,0,0,0,0,0,0,51,arsenal,milan,arsenal,1
2008,first,arsenal-milan,134.0,,False,False,False,False,0,0,0,0,0,0,0,50,arsenal,milan,arsenal,1
2008,first,arsenal-milan,135.0,,False,False,False,False,0,0,0,0,0,0,0,49,arsenal,milan,arsenal,1
2008,first,arsenal-milan,136.0,,False,False,False,False,0,0,0,0,0,0,0,48,arsenal,milan,arsenal,1
2008,first,arsenal-milan,137.0,,False,False,False,False,0,0,0,0,0,0,0,47,arsenal,milan,arsenal,1
2008,first,arsenal-milan,138.0,,False,False,False,False,0,0,0,0,0,0,0,46,arsenal,milan,arsenal,1
2008,first,arsenal-milan,139.0,,False,False,False,False,0,0,0,0,0,0,0,45,arsenal,milan,arsenal,1
2008,first,arsenal-milan,140.0,,False,False,False,False,0,0,0,0,0,0,0,44,arsenal,milan,arsenal,1
2008,first,arsenal-milan,141.0,,False,False,False,False,0,0,0,0,0,0,0,43,arsenal,milan,arsenal,1
2008,first,arsenal-milan,142.0,,False,False,False,False,0,0,0,0,0,0,0,42,arsenal,milan,arsenal,1
2008,first,arsenal-milan,143.0,,False,False,False,False,0,0,0,0,0,0,0,41,arsenal,milan,arsenal,1
2008,first,arsenal-milan,144.0,,False,False,False,False,0,0,0,0,0,0,0,40,arsenal,milan,arsenal,1
2008,first,arsenal-milan,145.0,,False,False,False,False,0,0,0,0,0,0,0,39,arsenal,milan,arsenal,1
2008,first,arsenal-milan,146.0,,False,False,False,False,0,0,0,0,0,0,0,38,arsenal,milan,arsenal,1
2008,first,arsenal-milan,147.0,,False,False,False,False,0,0,0,0,0,0,0,37,arsenal,milan,arsenal,1
2008,first,arsenal-milan,148.0,,False,False,False,False,0,0,0,0,0,0,0,36,arsenal,milan,arsenal,1
2008,first,arsenal-milan,149.0,,False,False,False,False,0,0,0,0,0,0,0,35,arsenal,milan,arsenal,1
2008,first,arsenal-milan,150.0,,False,False,False,False,0,0,0,0,0,0,0,34,arsenal,milan,arsenal,1
2008,first,arsenal-milan,151.0,,False,False,False,False,0,0,0,0,0,0,0,33,arsenal,milan,arsenal,1
2008,first,arsenal-milan,152.0,,False,False,False,False,0,0,0,0,0,0,0,32,arsenal,milan,arsenal,1
2008,first,arsenal-milan,153.0,,False,False,False,False,0,0,0,0,0,0,0,31,arsenal,milan,arsenal,1
2008,first,arsenal-milan,154.0,,False,False,False,False,0,0,0,0,0,0,0,30,arsenal,milan,arsenal,1
2008,first,arsenal-milan,155.0,,False,False,False,False,0,0,0,0,0,0,0,29,arsenal,milan,arsenal,1
2008,first,arsenal-milan,156.0,,False,False,False,False,0,0,0,0,0,0,0,28,arsenal,milan,arsenal,1
2008,first,arsenal-milan,157.0,,False,False,False,False,0,0,0,0,0,0,0,27,arsenal,milan,arsenal,1
2008,first,arsenal-milan,158.0,,False,False,False,False,0,0,0,0,0,0,0,26,arsenal,milan,arsenal,1
2008,first,arsenal-milan,159.0,,False,False,False,False,0,0,0,0,0,0,0,25,arsenal,milan,arsenal,1
2008,first,arsenal-milan,160.0,,False,False,False,False,0,0,0,0,0,0,0,24,arsenal,milan,arsenal,1
2008,first,arsenal-milan,161.0,,False,False,False,False,0,0,0,0,0,0,0,23,arsenal,milan,arsenal,1
2008,first,arsenal-milan,162.0,,False,False,False,False,0,0,0,0,0,0,0,22,arsenal,milan,arsenal,1
2008,first,arsenal-milan,163.0,,False,False,False,False,0,0,0,0,0,0,0,21,arsenal,milan,arsenal,1
2008,first,arsenal-milan,164.0,,False,False,False,False,0,0,0,0,0,0,0,20,arsenal,milan,arsenal,1
2008,first,arsenal-milan,165.0,,False,False,False,False,0,0,0,0,0,0,0,19,arsenal,milan,arsenal,1
2008,first,arsenal-milan,166.0,,False,False,False,False,0,0,0,0,0,0,0,18,arsenal,milan,arsenal,1
2008,first,arsenal-milan,167.0,,False,False,False,False,0,0,0,0,0,0,0,17,arsenal,milan,arsenal,1
2008,first,arsenal-milan,168.0,,False,False,False,False,0,0,0,0,0,0,0,16,arsenal,milan,arsenal,1
2008,first,arsenal-milan,169.0,,False,False,False,False,0,0,0,0,0,0,0,15,arsenal,milan,arsenal,1
2008,first,arsenal-milan,170.0,,False,False,False,False,0,0,0,0,0,0,0,14,arsenal,milan,arsenal,1
2008,first,arsenal-milan,171.0,,False,False,False,False,0,0,0,0,0,0,0,13,arsenal,milan,arsenal,1
2008,first,arsenal-milan,172.0,,False,False,False,False,0,0,0,0,0,0,0,12,arsenal,milan,arsenal,1
2008,first,arsenal-milan,173.0,,False,False,False,False,0,0,0,0,0,0,0,11,arsenal,milan,arsenal,1
2008,first,arsenal-milan,174.0,,False,False,False,False,0,0,0,0,0,0,0,10,arsenal,milan,arsenal,1
2008,first,arsenal-milan,175.0,,False,False,False,False,0,0,0,0,0,0,0,9,arsenal,milan,arsenal,1
2008,first,arsenal-milan,176.0,,False,False,False,False,0,0,0,0,0,0,0,8,arsenal,milan,arsenal,1
2008,first,arsenal-milan,177.0,a,True,False,True,False,1,0,1,1,0,1,0,7,arsenal,milan,arsenal,1
2008,first,arsenal-milan,178.0,,False,False,False,False,1,0,1,1,0,1,0,6,arsenal,milan,arsenal,1
2008,first,arsenal-milan,179.0,,False,False,False,False,1,0,1,1,0,1,0,5,arsenal,milan,arsenal,1
2008,first,arsenal-milan,180.0,,False,False,False,False,1,0,1,1,0,1,0,4,arsenal,milan,arsenal,1
2008,first,arsenal-milan,181.0,,False,False,False,False,1,0,1,1,0,1,0,3,arsenal,milan,arsenal,1
2008,first,arsenal-milan,182.0,,False,False,False,False,1,0,1,1,0,1,0,2,arsenal,milan,arsenal,1
2008,first,arsenal-milan,183.0,,False,False,False,False,1,0,1,1,0,1,0,1,arsenal,milan,arsenal,1
2008,first,arsenal-milan,184.0,a,True,False,True,False,2,0,2,2,0,2,0,0,arsenal,milan,arsenal,1
2008,first,celtic-barcelona,1.0,,False,False,False,False,0,0,0,0,0,0,1,0,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,2.0,,False,False,False,False,0,0,0,0,0,0,1,1,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,3.0,,False,False,False,False,0,0,0,0,0,0,1,2,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,4.0,,False,False,False,False,0,0,0,0,0,0,1,3,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,5.0,,False,False,False,False,0,0,0,0,0,0,1,4,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,6.0,,False,False,False,False,0,0,0,0,0,0,1,5,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,7.0,,False,False,False,False,0,0,0,0,0,0,1,6,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,8.0,,False,False,False,False,0,0,0,0,0,0,1,7,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,9.0,,False,False,False,False,0,0,0,0,0,0,1,8,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,10.0,,False,False,False,False,0,0,0,0,0,0,1,9,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,11.0,,False,False,False,False,0,0,0,0,0,0,1,10,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,12.0,,False,False,False,False,0,0,0,0,0,0,1,11,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,13.0,,False,False,False,False,0,0,0,0,0,0,1,12,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,14.0,,False,False,False,False,0,0,0,0,0,0,1,13,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,15.0,,False,False,False,False,0,0,0,0,0,0,1,14,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,16.0,h,True,False,False,False,1,0,1,0,0,0,1,15,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,17.0,,False,False,False,False,1,0,1,0,0,0,1,16,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,18.0,a,False,True,False,True,1,1,0,0,1,-1,1,17,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,19.0,,False,False,False,False,1,1,0,0,1,-1,1,18,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,20.0,,False,False,False,False,1,1,0,0,1,-1,1,19,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,21.0,,False,False,False,False,1,1,0,0,1,-1,1,20,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,22.0,,False,False,False,False,1,1,0,0,1,-1,1,21,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,23.0,,False,False,False,False,1,1,0,0,1,-1,1,22,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,24.0,,False,False,False,False,1,1,0,0,1,-1,1,23,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,25.0,,False,False,False,False,1,1,0,0,1,-1,1,24,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,26.0,,False,False,False,False,1,1,0,0,1,-1,1,25,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,27.0,,False,False,False,False,1,1,0,0,1,-1,1,26,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,28.0,,False,False,False,False,1,1,0,0,1,-1,1,27,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,29.0,,False,False,False,False,1,1,0,0,1,-1,1,28,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,30.0,,False,False,False,False,1,1,0,0,1,-1,1,29,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,31.0,,False,False,False,False,1,1,0,0,1,-1,1,30,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,32.0,,False,False,False,False,1,1,0,0,1,-1,1,31,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,33.0,,False,False,False,False,1,1,0,0,1,-1,1,32,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,34.0,,False,False,False,False,1,1,0,0,1,-1,1,33,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,35.0,,False,False,False,False,1,1,0,0,1,-1,1,34,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,36.0,,False,False,False,False,1,1,0,0,1,-1,1,35,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,37.0,,False,False,False,False,1,1,0,0,1,-1,1,36,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,38.0,h,True,False,False,False,2,1,1,0,1,-1,1,37,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,39.0,,False,False,False,False,2,1,1,0,1,-1,1,38,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,40.0,,False,False,False,False,2,1,1,0,1,-1,1,39,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,41.0,,False,False,False,False,2,1,1,0,1,-1,1,40,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,42.0,,False,False,False,False,2,1,1,0,1,-1,1,41,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,43.0,,False,False,False,False,2,1,1,0,1,-1,1,42,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,44.0,,False,False,False,False,2,1,1,0,1,-1,1,43,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,45.0,,False,False,False,False,2,1,1,0,1,-1,1,44,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,46.0,,False,False,False,False,2,1,1,0,1,-1,1,45,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,47.0,,False,False,False,False,2,1,1,0,1,-1,1,46,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,48.0,,False,False,False,False,2,1,1,0,1,-1,1,47,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,49.0,,False,False,False,False,2,1,1,0,1,-1,1,48,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,50.0,,False,False,False,False,2,1,1,0,1,-1,1,49,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,51.0,,False,False,False,False,2,1,1,0,1,-1,1,50,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,52.0,,False,False,False,False,2,1,1,0,1,-1,1,51,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,53.0,a,False,True,False,True,2,2,0,0,2,-2,1,52,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,54.0,,False,False,False,False,2,2,0,0,2,-2,1,53,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,55.0,,False,False,False,False,2,2,0,0,2,-2,1,54,celtic,barcelona,barcelona,0
2008,first,celtic-barcelona,56.0,,False,False,False,False,2,2,0,0,2,-2,1,55,celtic,barcelona,barcelona,0
